ds,trend,yhat_lower,yhat_upper,trend_lower,trend_upper,additive_terms,additive_terms_lower,additive_terms_upper,weekly,weekly_lower,weekly_upper,multiplicative_terms,multiplicative_terms_lower,multiplicative_terms_upper,yhat
2023-04-24 05:00:00,7.578367542499998,-42.01518295215046,45.34941409167179,7.578367542499998,7.578367542499998,-4.773552084272698,-4.773552084272698,-4.773552084272698,-4.773552084272698,-4.773552084272698,-4.773552084272698,0.0,0.0,0.0,2.8048154582273
2023-04-25 05:00:00,7.5878085749999995,-39.872671772004765,47.01286500576865,7.5878085749999995,7.5878085749999995,-5.208005827523438,-5.208005827523438,-5.208005827523438,-5.208005827523438,-5.208005827523438,-5.208005827523438,0.0,0.0,0.0,2.3798027474765613
2023-04-26 05:00:00,7.597345644539286,-39.38635294126939,48.91410111517504,7.597345644539286,7.597345644539286,-4.11536670462544,-4.11536670462544,-4.11536670462544,-4.11536670462544,-4.11536670462544,-4.11536670462544,0.0,0.0,0.0,3.481978939913846
2023-04-27 05:00:00,7.606882714078571,-35.0075454089811,49.458835932453695,7.606882714078571,7.606882714078571,-3.003401053267572,-3.003401053267572,-3.003401053267572,-3.003401053267572,-3.003401053267572,-3.003401053267572,0.0,0.0,0.0,4.603481660810999
2023-04-28 05:00:00,7.616419783617857,-33.623277756645976,50.4878107879216,7.616419783617857,7.616419783617857,0.21708114809637133,0.21708114809637133,0.21708114809637133,0.21708114809637133,0.21708114809637133,0.21708114809637133,0.0,0.0,0.0,7.833500931714228
2023-04-29 05:00:00,7.625956853157142,-28.451299650744012,60.41014903415353,7.625956853157142,7.625956853157142,8.456962843515127,8.456962843515127,8.456962843515127,8.456962843515127,8.456962843515127,8.456962843515127,0.0,0.0,0.0,16.08291969667227
2023-04-30 05:00:00,7.635493922696428,-27.79578337284307,60.488256328022324,7.635493922696428,7.635493922696428,8.42628167803841,8.42628167803841,8.42628167803841,8.42628167803841,8.42628167803841,8.42628167803841,0.0,0.0,0.0,16.06177560073484
2023-05-01 05:00:00,7.645030992235713,-39.5072530061286,47.48006947177354,7.645030992235713,7.645030992235713,-4.77355208424333,-4.77355208424333,-4.77355208424333,-4.77355208424333,-4.77355208424333,-4.77355208424333,0.0,0.0,0.0,2.8714789079923833
2023-05-02 05:00:00,7.654568061775,-37.974550665880464,47.761535504160236,7.654568061775,7.654568061775,-5.208005827519664,-5.208005827519664,-5.208005827519664,-5.208005827519664,-5.208005827519664,-5.208005827519664,0.0,0.0,0.0,2.4465622342553353
2023-05-03 05:00:00,7.664105131314285,-41.36858505115721,47.08994265280127,7.664105131314285,7.664105131314285,-4.115366704622828,-4.115366704622828,-4.115366704622828,-4.115366704622828,-4.115366704622828,-4.115366704622828,0.0,0.0,0.0,3.5487384266914566
